indice_tiempo,produccion_petroleo_crudo_ypf_sa,produccion_petroleo_crudo_pan_american_energy_llc,produccion_petroleo_crudo_pluspetrol_sa,produccion_petroleo_crudo_sinopec_argentina,produccion_petroleo_crudo_tecpetrol_sa,produccion_petroleo_crudo_total_austral_sa,produccion_petroleo_crudo_chevron_argentina_srl,produccion_petroleo_crudo_enap_sipetrol_argentina_sa,produccion_petroleo_crudo_petrobras_argentina_sa,produccion_gas_natural_ypf_sa,produccion_gas_natural_pan_american_energy_llc,produccion_gas_natural_pluspetrol_sa,produccion_gas_natural_sinopec_argentina_exploration,produccion_gas_natural_tecpetrol_sa,produccion_gas_natural_total_austral_sa,produccion_gas_natural_chevron_argentina_srl,produccion_gas_natural_enap_sipetrol_argentina_sa,produccion_gas_natural_petrobras_argentina_sa,ventas_gasoil_ypf,ventas_gasoil_essoaxion,ventas_gasoil_shell,ventas_gasoil_petrobras,ventas_gasoil_oil,ventas_naftas_ypf,ventas_naftas_essoaxion,ventas_naftas_shell,ventas_naftas_petrobras,ventas_naftas_oil
2019-03-01,1162910.3000000003,516819.64999999973,131024.2742,96885.05500000001,71100.29000000001,40521.428,26819.07,27064.63,0.0,1116237.1999999995,992395.48,457028.23000000004,555552.542,0.0,88213.27599999998,45780.57359999999,124667.26,7920.58,646377.0,210810.0,160412.0,61747.176,0.0,446361.0,117974.0,154770.0,36954.379,0.0
2019-04-01,1129886.64,503186.37,124071.68059999999,93756.29799999998,67222.266,42936.659999999996,26330.95,27974.53,0.0,1177978.44,973269.61,437167.83999999985,505458.05799999996,0.0,83544.61609999998,44948.3022,121822.97,6506.719999999999,635028.0,198305.0,171724.0,67239.998,0.0,410740.0,109346.0,144651.0,36547.67,0.0
2019-05-01,1164091.3600000003,514552.05,129650.35780000001,94875.467,70484.26699999998,46698.82,27037.68,29500.22,0.0,1306345.3900000001,1074166.4099999997,457215.12000000005,514228.527,0.0,85770.9551,44631.09539999999,127149.04000000001,6768.05,647402.0,201999.0,163708.0,62990.327,0.0,421253.0,115765.0,152704.0,31225.21,0.0
2019-06-01,1104905.9700000002,499335.6799999999,125775.96439999998,91096.69699999999,64777.812999999995,44958.23,24673.73,30094.73,0.0,1315220.7999999996,1037550.2499999999,435356.3200000001,548759.1550000001,0.0,77847.43910000002,42422.9894,125270.06,6604.24,591846.0,185156.0,153045.0,77488.29799999997,0.0,393893.0,108981.0,142040.0,33050.577000000005,0.0
2019-07-01,1158714.1299999987,508675.54000000004,126678.33399999999,96771.619,70037.37000000002,49309.32200000001,27077.749999999996,30779.43,0.0,1395223.5399999996,1130228.75,458328.5300000001,573308.0499999998,0.0,78079.747,44835.7494,126724.78,7401.38,645362.0,213047.0,177458.0,83217.32000000002,0.0,429720.0,119298.0,163109.0,37782.100000000006,0.0
2019-08-01,1183217.2099999997,520971.7900000001,126620.022,94598.85800000001,72543.526,50829.55,27119.850000000002,30364.03,0.0,1408621.7,1093075.7310000001,453235.17999999976,559010.104,0.0,79471.62490000001,45286.1941,128395.12,7208.150000000001,655666.0,207292.0,169697.0,79639.63000000008,0.0,424457.0,117465.0,160899.0,38708.05999999998,0.0
2019-09-01,1137765.279999999,505600.38000000006,127923.32999999999,90467.65800000001,71782.201,49372.72,25892.32,28576.649999999998,0.0,1312062.8299999996,977825.4900000001,418225.6599999999,469837.5029999999,0.0,90417.52610000002,42649.8944,123400.98999999999,6778.03,612193.0,169349.0,163393.0,72053.37999999999,0.0,402673.0,107594.0,154718.0,38411.10999999999,0.0
2019-10-01,1168835.5199999998,530432.7100000001,138893.73309999998,92704.15800000002,73057.403,50132.871,26961.22,27993.43,0.0,1310173.8799999992,1062293.82,436217.77,545358.5380000001,0.0,110400.74800000004,41142.5955,124813.63,6975.85,643630.0,175279.0,174174.0,75332.27499999997,0.0,430700.0,114087.0,172872.0,43051.718,0.0
2019-11-01,1133736.7800000003,509724.26,137803.95099999997,90960.70700000001,68947.97300000001,46183.03,26606.11,27616.21,0.0,1195635.239999999,930374.15,401110.45,343891.9500000001,0.0,116836.53809999999,38257.2745,120674.53,6909.91,647968.0,190528.0,162555.0,77823.06999999996,0.0,420409.0,118715.0,156952.0,41821.48999999999,0.0
2019-12-01,1166796.47,527152.0,143952.672,92983.02100000002,71764.315,47851.9,26372.219999999998,27401.329999999998,0.0,1208216.44,949185.41,389651.4700000001,391525.101,0.0,137756.20099999997,38499.02970000001,122946.84999999999,7188.02,641303.0,188528.0,167166.0,76238.76999999997,0.0,454758.0,122421.0,173186.0,43315.23,0.0
2020-01-01,1160731.4499999995,525878.5,140495.78060000003,90464.26900000001,70173.59500000002,44154.670000000006,26123.070000000003,29222.410000000003,0.0,1207810.48,950440.3900000001,410495.35999999987,468646.731,0.0,141479.85989999998,38237.694299999996,122559.34,6941.83,599725.0,170516.0,154736.0,63087.242,0.0,452780.0,121718.0,159480.0,43519.153,0.0
2020-02-01,1099809.4300000002,493032.1699999999,128463.306,80418.73700000001,62728.142,39742.450000000004,24650.780000000002,28493.2,0.0,1078543.0300000003,897631.2799999999,389624.3400000001,418021.72800000006,0.0,123027.7339,33892.825,113056.37,6634.03,554779.0,164568.0,152967.0,66505.03000000001,0.0,428522.0,110867.0,159750.0,42597.11999999998,0.0
2020-03-01,1193978.090000001,537090.87,140435.11389999997,88351.49399999998,66906.93599999999,41705.79,24155.480000000003,26032.78,0.0,1144302.1900000002,985701.0700000001,417638.3800000001,395540.4439999999,0.0,152391.85999999996,37031.772600000004,100942.44,6741.7,504755.0,149034.0,132499.0,81984.651,0.0,297892.0,85655.0,118220.0,32465.01500000001,0.0
2020-04-01,1041721.3500000002,514304.77999999997,98675.54470000001,78595.223,45024.809000000016,32964.613000000005,23994.44,18613.35,0.0,1011838.3800000001,844793.1499999999,392623.82999999996,330985.32200000004,0.0,143642.21509999997,34079.4409,118740.59,6838.58,409332.0,136176.0,118111.0,83079.00600000002,0.0,121662.0,40070.0,47132.0,17055.919,0.0
2020-05-01,1008990.8600000003,518675.56,115872.31069999999,75458.02600000001,45306.606,39541.96,24887.179999999997,20958.51,0.0,1054832.3099999996,1035387.2199999999,418916.24,406849.7449999998,0.0,141103.261,31804.692600000002,121798.66,7077.88,534777.0,196535.0,134813.0,68012.983,0.0,194759.0,60147.0,77588.0,24294.047999999995,0.0
2020-06-01,1033800.7399999998,486659.92999999993,120869.07229999999,67813.527,56632.89699999999,40047.4,23686.17,26897.53,0.0,1000522.76,1030431.7600000002,401730.5499999999,448619.4269999999,0.0,139346.89509999997,29818.091199999995,120811.08,6296.51,496413.0,155527.0,141582.0,69301.227,0.0,237768.0,69658.0,99764.0,28352.670000000002,0.0
2020-07-01,1083373.4,499905.3099999998,129092.55529999998,66289.33200000001,60381.61699999999,43746.119999999995,23402.519999999997,26112.980000000003,0.0,1037426.9499999997,1055675.0899999999,401954.4899999998,513175.223,0.0,141717.66590000002,28991.178499999998,124467.48000000001,6351.62,599639.0,180161.0,166009.0,73698.22,0.0,256738.0,76664.0,109256.0,31429.68299999999,0.0
2020-08-01,1083050.4800000002,497008.3399999998,128817.72240000001,66381.91400000002,60442.73099999999,48738.878000000004,23731.05,25827.76,0.0,1027289.7000000003,1057987.3800000001,397474.18999999994,490429.47200000007,0.0,142147.31489999994,25883.9436,119201.88,6691.51,678145.0,184649.0,143469.0,77987.90499999998,0.0,261561.0,82320.0,114915.0,28312.429999999993,0.0
2020-09-01,1025788.9100000001,486681.06000000006,122856.35539999997,69532.021,59625.10799999998,47006.69,22918.320000000003,23833.969999999998,0.0,978889.9799999997,1015948.4389999999,393509.2599999999,400546.07,0.0,135506.85799999998,28038.539,117637.70999999999,6260.71,505257.0,170514.0,147936.0,69222.82600000002,0.0,260594.0,85155.0,118443.0,28603.981999999996,0.0
2020-10-01,1045597.7899999999,507285.62,124373.18779999999,71563.73399999998,59942.445000000014,50127.659999999996,23324.64,23763.910000000003,0.0,977226.39,1041343.6300000001,397521.7,441460.276,0.0,136343.8229,29211.7853,118073.06,6721.77,523451.0,161770.0,151773.0,68091.671,0.0,294538.0,93157.0,126357.0,31835.307999999994,0.0
2020-11-01,1011750.54,484952.86999999994,119160.29480000002,70381.48,56496.346000000005,46618.86,24149.520000000004,19733.57,0.0,900130.2199999999,1006990.9899999998,384030.2699999999,335483.8840000001,0.0,124346.396,27876.413099999998,91597.76000000001,6200.799999999999,542974.0,160052.0,159760.0,77250.94399999999,0.0,319958.0,96539.0,137938.0,35220.156,0.0
2020-12-01,1069957.1300000004,502614.9400000002,114288.3316,71957.522,57478.960999999996,45463.629,29685.84,24004.620000000003,0.0,918566.7700000003,975302.794,392353.7300000001,347212.54699999996,0.0,123118.62610000001,28403.9081,115651.5,6701.98,579348.0,149451.0,174729.0,82717.68700000002,0.0,416995.0,101676.0,175786.0,44162.524,0.0
2021-01-01,1115447.6099999999,495042.5700000001,114826.80460000002,71471.954,57119.774999999994,46562.36,32948.24,22479.38,0.0,910857.1600000003,1009848.1060000001,389302.93000000005,405389.3600000001,0.0,119023.19889999999,28939.4152,106893.43,7961.81,547394.0,145767.0,151379.0,62774.60799999999,0.0,400101.0,105444.0,154559.0,39409.194999999985,0.0
2021-02-01,1022046.9,444582.60000000015,118335.91969999998,64404.60400000002,52807.91599999999,40140.238999999994,31268.809999999998,20932.88,0.0,814558.0400000002,897004.934,341891.08999999997,352572.16400000005,0.0,113814.33200000001,25647.517799999998,97848.73999999999,6220.92,499709.0,149087.0,146747.0,68585.91,0.0,374478.0,97865.0,150192.0,35994.14,0.0
2021-03-01,1164948.2000000002,485092.7300000002,132396.1268,64889.77500000001,60493.284,43910.706000000006,35447.0,21291.21,0.0,923300.82,950083.1149999999,394486.52999999997,406341.29500000004,0.0,123097.323,26918.470799999996,99650.65000000001,7551.51,641360.0,185964.0,180144.0,91741.66999999995,0.0,402710.0,109540.0,167528.0,41008.89000000001,0.0
2021-04-01,1129987.5799999998,466875.68,127461.72260000002,67769.89,57184.82,36579.274000000005,33206.94,22065.42,0.0,899251.5599999996,941728.372,398513.36000000004,363506.45399999997,0.0,111828.36099999998,25756.250000000004,103724.75,6356.42,584396.0,188014.0,173719.0,98267.95999999999,0.0,340728.0,95464.0,140730.0,35712.20999999999,0.0
2021-05-01,1161269.98,490169.16000000003,127901.54539999997,69586.51000000001,60393.85599999999,44581.034999999996,32361.88,21582.99,0.0,1029383.1099999998,982256.3650000002,415992.1099999999,435278.63800000004,0.0,125898.07699999999,28450.870000000006,101933.79,10252.98,608637.0,184423.0,190123.0,98140.07,0.0,297269.0,82390.0,124960.0,32201.59,0.0
2021-06-01,1113216.81,475048.71999999986,126855.62660000002,64075.21,63874.599,38950.335,30096.03,20752.64,0.0,1071703.8299999996,920517.4130000001,419239.2100000001,491243.627,0.0,151268.0519,26777.57,98121.81,9527.79,594356.0,177989.0,200436.0,81248.22999999998,0.0,313109.0,88456.0,135186.0,30385.880000000012,0.0
2021-07-01,1147062.8600000003,492424.44,146821.8852,68773.18000000001,72563.294,41721.54699999999,32994.270000000004,20679.07,0.0,1153004.3400000003,967551.957,422103.6299999999,539371.2459999999,0.0,165345.2011,28495.120000000003,99059.87,10685.71,672154.0,212578.0,184042.0,95255.78000000001,0.0,391011.0,109096.0,159935.0,37119.119999999995,0.0
2021-08-01,1152790.6199999999,497511.37000000005,144384.1512,68734.33,69767.07299999999,39698.72600000001,35864.119999999995,20689.41,0.0,1179214.66,954820.848,434616.8399999999,572476.5100000001,0.0,176023.632,28233.24,104882.56999999999,11513.95,629618.0,194319.0,189466.0,75262.66999999997,0.0,393430.0,112231.0,166177.0,38247.05000000001,0.0
2021-09-01,1170063.5999999994,484661.8000000001,136528.41989999998,65903.0,68084.653,36725.427,36237.09,19374.04,0.0,1162404.0899999996,910792.8779999999,403328.7699999999,527140.7939999999,0.0,170877.8411,26773.010000000002,100110.54999999999,11621.89,632276.0,185186.0,183318.0,81276.64,0.0,396782.0,112215.0,167293.0,39106.0,0.0
2021-10-01,1244904.14,483454.7800000001,139347.94400000002,67329.92,76217.11600000001,35171.39699999999,37563.25,18770.84,0.0,1124777.73,913641.547,417515.35,506408.0160000002,0.0,183244.08490000005,28166.390000000003,99761.04000000001,11541.89,661243.0,187649.0,187781.0,84030.98999999999,0.0,433518.0,119932.0,178576.0,39060.22,0.0
2021-11-01,1219581.8700000008,490581.11999999994,130953.99250000001,66811.418,78774.457,34391.00199999999,34275.28,18570.91,0.0,1111371.4300000002,883886.4470000002,403903.62,484124.9799999998,0.0,182986.885,27364.69,96785.75,10495.213000000002,680108.0,190020.0,189686.0,88975.76000000004,0.0,432773.0,118714.0,180342.0,39619.67999999998,0.0
2021-12-01,1271736.810000001,508875.79000000004,133273.51909999998,70836.62000000001,72585.921,35888.706000000006,32844.81,14339.45,0.0,1156242.2700000003,945498.5810000002,440170.54,486140.0039999999,0.0,180695.12949999998,28045.769999999997,80490.95,10360.28,689603.0,198273.0,200176.0,98115.65999999999,0.0,488146.0,135845.0,203604.0,44155.86000000001,0.0
2022-01-01,1297780.5500000005,506212.98000000004,134879.1365,69962.34999999999,67402.22599999998,35681.973,28412.13,16414.36,0.0,1181465.7700000003,927171.177,455737.50999999995,478710.75800000003,0.0,182030.26510000002,27236.08,90913.04999999999,8670.43,632339.0,174436.0,172018.0,78336.29999999996,0.0,447494.0,114430.0,175047.0,40906.78,0.0
2022-02-01,1162477.0000000002,467937.27999999997,120004.99349999998,64584.259999999995,57184.817999999985,31450.136,25227.04,14497.170000000002,0.0,1044204.4799999996,846589.2270000001,405067.7700000001,386188.17899999995,0.0,156247.194,25818.78,86594.65000000001,7396.05,626172.0,163960.0,196415.0,75005.41000000002,0.0,433302.0,113536.0,175243.0,39115.49,0.0
2022-03-01,1324700.5299999998,510232.87999999995,128076.46799999995,71900.66000000002,64576.434,27534.983,25155.01,15836.859999999999,0.0,1162283.4499999997,783247.5530000001,454145.94999999995,538745.1240000001,0.0,160413.4782,30817.659999999996,88352.37,7377.24,673058.0,196821.0,201405.0,89123.36999999995,0.0,445933.0,126023.0,187897.0,41493.929999999986,0.0
2022-04-01,1308062.65,498227.97000000003,125338.73139999999,69315.84,62493.44099999999,31692.402999999995,18069.96,15052.98,0.0,1100569.59,839132.9779999999,433460.5800000001,539567.8489999998,0.0,156750.9291,30545.989999999998,84479.25,5277.18,734742.0,183613.0,204211.0,110211.21700000005,0.0,430899.0,117039.0,183736.0,40765.360000000015,0.0
2022-05-01,1354561.230000001,514338.1000000004,137394.41640000002,70953.29000000001,66800.125,33373.951,21687.920000000002,17266.88,0.0,1130274.1499999997,951424.651,496316.52000000014,623470.1650000002,0.0,182428.66190000004,34355.68,89045.15,6773.62,727272.0,173559.0,205946.0,109116.54999999999,0.0,424092.0,107017.0,181015.0,39961.735,0.0
2022-06-01,1292565.7500000005,498428.6899999999,128325.4435,66886.85,61870.77600000001,31637.735,24043.78,16615.690000000002,0.0,1126601.26,916445.1039999999,513153.7800000001,619143.4670000001,0.0,170763.53900000002,32083.989999999998,88303.08,7697.38,707816.0,182068.0,208910.0,94895.58999999995,0.0,426237.0,112272.0,184766.0,40558.27,0.0
2022-07-01,1353462.78,512424.72000000015,136384.0442,71596.39,62922.948000000004,34483.992000000006,27368.530000000002,15745.77,0.0,1167780.56,952705.574,539877.4899999999,643658.272,0.0,177621.14200000005,33958.86000000001,89874.3,9118.64,738107.0,183971.0,201899.0,95642.85499999998,0.0,452132.0,113197.0,193063.0,40954.301,0.0
2022-08-01,1364779.7199999995,495998.4199999998,141370.97320000004,73460.74,65508.477999999996,33801.373999999996,26760.440000000002,15569.64,0.0,1156743.54,974767.9399999998,564736.59,636173.78,0.0,183853.13600000003,38703.64,88714.88,9144.54,729086.0,185133.0,199096.0,87553.3,0.0,448670.0,114760.0,200362.0,41647.98999999999,0.0
2022-09-01,1340128.4799999997,487969.57000000007,133143.44870000004,71242.12000000001,61395.62799999998,32282.189,25890.32,14977.47,0.0,1031554.1600000004,947317.548,529467.24,585564.4170000001,0.0,173536.76789999998,40758.700000000004,88701.26,8754.0,689931.0,187135.0,196181.0,82892.95999999999,0.0,435990.0,115021.0,193646.0,41002.34000000001,0.0
2022-10-01,1430366.6999999997,509706.97,139602.5576,0.0,64721.83100000001,30966.376000000004,26219.219999999998,15854.98,0.0,1094521.8900000004,961821.3150000001,526130.48,513399.1169999999,0.0,176208.55310000002,0.0,90409.12,8458.42,685765.0,177672.0,188268.0,75593.38999999998,0.0,461430.0,116284.0,195233.0,40933.189999999995,0.0
2022-11-01,1365270.039999999,499620.4799999999,130391.41999999998,0.0,61836.189000000006,29326.944000000003,25400.59,13945.890000000001,0.0,1023861.5400000002,946287.7060000001,493919.3100000001,379443.34300000005,0.0,161148.12099999998,0.0,76930.45,8144.5,698088.0,193770.0,198786.0,85566.20699999998,0.0,445326.0,114567.0,194721.0,40979.714,0.0
2022-12-01,1418108.389999999,525077.5900000001,140598.328,0.0,82022.487,29613.86700000001,23982.15,14069.699999999997,0.0,1042207.18,968713.0549999999,502549.3000000001,508650.15099999995,0.0,171407.355,0.0,85929.86,7980.05,713532.0,205578.0,194530.0,89907.27,0.0,488828.0,123686.0,208658.0,44680.76999999999,0.0
2023-01-01,1452965.170000001,525751.98,137187.471,0.0,82204.91000000005,28122.369,21407.8,14556.240000000002,0.0,1061524.0399999996,963655.0519999998,478940.19,504643.8979999998,0.0,181272.22299999994,0.0,85108.22,7358.41,671590.0,183228.0,177853.0,70965.823,0.0,491796.0,121533.0,202340.0,44238.52300000001,0.0
2023-02-01,1327718.0299999993,469860.35999999987,133212.34400000004,0.0,76249.27000000003,28986.307,19369.22,14067.5,0.0,976270.4600000005,863287.549,461723.9400000002,438232.76299999986,0.0,170083.58799999993,0.0,77429.87,6759.58,603308.0,169722.0,159635.0,68906.828,0.0,452167.0,111861.0,185918.0,41005.11000000001,0.0
2023-03-01,1495752.430000001,526097.66,151550.15300000008,0.0,81458.27699999999,32276.605,22581.79,15193.58,0.0,1074172.9999999998,918201.3239999999,515752.5900000002,491174.82200000004,0.0,184331.874,0.0,85774.18000000001,7724.55,723818.0,207547.0,198684.0,107181.01000000001,0.0,479585.0,128832.0,208575.0,43038.51000000001,0.0
2023-04-01,1463292.7299999995,510072.38999999996,138178.26599999997,0.0,79701.307,31310.809999999994,21831.87,8606.65,0.0,1033854.51,926118.851,469847.9899999998,498707.803,0.0,172543.05800000005,0.0,47305.240000000005,7690.25,689831.0,194624.0,194288.0,85776.15999999997,0.0,451708.0,115407.0,189372.0,40639.02999999999,0.0
2023-05-01,1518285.0300000003,513998.3100000001,146782.592,0.0,78400.54999999999,32481.282999999996,18963.29,15031.0,0.0,1037123.8599999993,947134.1089999999,546450.88,600171.2020000002,0.0,183666.05599999998,0.0,84591.08,7052.1900000000005,727100.0,197134.0,199894.0,87196.07,0.0,450183.0,110380.0,199130.0,41247.24,0.0
2023-06-01,1460326.6599999997,492126.10000000003,142327.76900000003,0.0,73385.513,33028.45300000001,17449.65,13961.53,0.0,1044434.8599999999,907441.7950000003,553491.7299999999,607051.6279999999,0.0,178770.373,0.0,79788.69,5969.87,698063.0,192302.0,190175.0,81742.56999999999,0.0,440918.0,115216.0,189881.0,40570.42,0.0
2023-07-01,1487007.7099999993,496042.53,137174.74999999997,0.0,74798.62799999998,31121.207000000002,18628.7,14417.34,0.0,1098238.0700000005,929040.277,594003.99,624672.2490000002,0.0,187960.63,0.0,81673.0,5194.25,700304.0,192975.0,184830.0,78123.07999999999,0.0,474579.0,120838.0,194732.0,40780.66000000001,0.0
2023-08-01,1486791.000000001,494904.6900000001,144287.71900000004,0.0,72097.18700000002,38728.229,19364.87,14174.01,0.0,1092807.3299999998,934021.1760000001,618947.3199999998,682116.1580000002,0.0,191351.35199999998,0.0,79435.63,6134.01,741377.0,177091.0,185682.0,81877.04000000001,0.0,477948.0,113284.0,192466.0,42842.59999999999,0.0
2023-09-01,1497069.1699999988,482932.37000000005,141294.12099999998,0.0,72707.07199999997,44344.177,19150.969999999998,13466.18,0.0,1019308.9600000008,930406.5190000001,599027.6900000002,630042.047,0.0,188344.135,0.0,75668.94,6618.4800000000005,704863.0,179970.0,178934.0,79297.51,0.0,449372.0,106416.0,189793.0,40471.600000000006,0.0
2023-10-01,1626038.49,496602.52,138947.033,0.0,70367.05,45910.978,23001.139999999996,14351.939999999999,0.0,1002306.1599999996,855360.4910000002,594029.4400000002,452730.35900000005,0.0,191149.91599999994,0.0,78702.08,8541.59,723136.0,193822.0,191436.0,81394.736,0.0,490998.0,124651.0,200646.0,42486.62600000001,0.0
2023-11-01,1608735.8100000005,501036.57999999996,125900.226,0.0,70509.807,44769.238,23076.11,12402.64,0.0,1035121.2599999999,807496.522,544883.6899999998,445006.90700000006,0.0,176137.57900000003,0.0,68910.93,8729.52,792651.0,185373.0,189755.0,83244.14,0.0,507074.0,110643.0,194877.0,40451.450999999994,0.0
2023-12-01,1690129.8899999992,517411.1000000002,135832.834,0.0,72721.64199999999,40602.644,24922.36,14738.380000000001,0.0,996735.7899999999,675732.509,500139.31,422430.95299999975,0.0,178686.30900000004,0.0,74819.03,9412.19,724900.0,165915.0,174547.0,71554.58299999998,0.0,533262.0,109836.0,192243.0,40384.557,0.0
2024-01-01,1659972.7300000007,515025.0199999999,135650.109,0.0,75835.34899999999,41717.025,29528.390000000003,14975.880000000001,0.0,1016596.9899999998,822359.345,509552.94999999995,476201.233,0.0,182726.75999999998,0.0,72744.5,11103.85,677742.0,167919.0,157266.0,61878.00200000001,0.0,502339.0,106172.0,168557.0,38162.308999999994,0.0
2024-02-01,1542650.7100000011,485510.2100000001,126923.78400000001,0.0,68590.24,41577.583,28271.440000000006,13530.36,0.0,994826.5099999995,896088.766,504126.1599999999,484818.5339999999,0.0,173351.071,0.0,65613.62999999999,10415.71,620768.0,165097.0,156734.0,66164.82999999999,0.0,464453.0,98014.0,160794.0,41459.648,0.0
2024-03-01,1658834.7499999995,518516.25000000006,138473.22000000003,0.0,74486.06300000001,42642.312999999995,30788.4,14069.990000000002,0.0,1091479.46,935833.684,539387.6100000001,513239.52599999995,0.0,182844.522,0.0,68268.23999999999,11693.689999999999,637659.0,167582.0,170404.0,92367.90000000002,0.0,471406.0,101188.0,165630.0,43162.89,0.0
2024-04-01,1587184.8100000005,496214.6699999999,131998.717,0.0,73851.96800000002,42587.206999999995,31629.400000000005,12594.41,0.0,1079768.0800000005,906116.682,522930.79,511764.954,0.0,178415.90499999997,0.0,64841.26,12389.52,633293.0,173363.0,168606.0,109356.41,0.0,419453.0,98856.0,159099.0,39028.869999999995,0.0
2024-05-01,1635734.2100000011,517537.02,152427.132,0.0,84842.49099999998,49209.552,32723.09,13561.420000000002,0.0,1147127.3699999999,980357.7499999999,605706.4700000001,713290.3770000002,0.0,223043.22100000002,0.0,68826.62,12350.02,709174.0,213984.0,212998.0,99594.81399999998,0.0,436585.0,108009.0,169870.0,41069.568999999996,0.0
2024-06-01,1499664.17,484925.82,163167.69500000004,0.0,79876.52,47826.675,24509.589999999997,12867.380000000001,0.0,987618.9499999996,942142.5000000001,597717.5499999999,694682.4130000001,0.0,249551.09300000005,0.0,66600.68,10421.419999999998,618819.0,167541.0,179888.0,79156.55,0.0,412638.0,103093.0,165698.0,37340.17,0.0
2024-07-01,1557557.259999999,504973.9300000002,182873.904,0.0,92821.92599999999,47803.08299999999,34960.59,13023.27,0.0,1059351.47,989682.7649999998,628833.2500000001,756943.152,0.0,293195.8730000001,0.0,67206.25,16377.0,665757.0,193818.0,205235.0,87686.45000000001,0.0,456270.0,107761.0,185108.0,42067.69,0.0
2024-08-01,1709370.2900000003,509270.89999999997,190810.79599999994,0.0,96293.15819999998,46848.265,42241.99,12609.42,0.0,1166757.1499999992,980275.464,613792.4900000001,746487.4049999999,0.0,328057.3790000001,0.0,62997.46,21211.19,634277.0,181956.0,191684.0,88173.47,0.0,438784.0,106950.0,184598.0,43111.01,0.0
2024-09-01,1695893.3399999992,506566.68999999994,195482.48100000003,0.0,87322.095,46665.15500000001,38908.63,12428.9,0.0,1050848.5400000007,942233.7849999999,592459.04,657039.5990000003,0.0,313052.72199999995,0.0,62871.26,17264.49,618511.482,166630.0,163395.0,84960.42,0.0,427676.0,99126.0,169489.0,39399.259,0.0
2024-10-01,1741232.02,531596.1,197451.382,0.0,82246.69499999998,47726.588,44947.26,12706.849999999999,0.0,948424.8999999997,1011987.441,576690.4800000001,465215.2649999998,0.0,294319.28500000003,0.0,63842.40000000001,18919.64,660346.0,181623.0,191286.0,89965.78499999997,0.0,461507.0,114452.0,197041.0,46344.063,0.0
2024-11-01,1693392.839999999,509337.3100000001,210030.93499999994,0.0,72435.09999999999,41061.37500000001,56232.07,10073.15,0.0,877123.8999999996,939996.2640000002,541208.74,379766.3049999999,0.0,268280.58200000005,0.0,44814.880000000005,24527.7,684472.0,187986.0,201081.0,94327.0,0.0,466832.0,109207.0,196287.0,45011.72999999999,0.0
2024-12-01,1775614.6599999992,521530.4699999999,220093.35800000007,0.0,77722.77799999999,37655.582,63012.51999999999,12277.050000000001,0.0,888586.9800000001,893885.389,541289.5900000002,411472.7209999999,0.0,320164.96099999995,0.0,60576.19,25130.329999999998,678503.0,185358.0,193203.0,91059.59200000003,0.0,489767.0,114782.0,206195.0,45932.28499999999,0.0
2025-01-01,1745213.12,512483.79999999993,226823.259,0.0,86628.33799999997,47332.75200000001,50992.56999999999,12118.83,0.0,1073973.66,1069466.659,504834.02999999997,496962.98900000006,0.0,317745.33,0.0,57915.7,23768.769999999997,632362.0,177873.0,180813.0,75835.59100000001,0.0,479601.0,110907.0,194951.0,45081.954999999994,0.0
2025-02-01,1562519.0200000003,467005.6099999999,208539.02899999992,0.0,90718.744,50968.511000000006,42316.35,10719.57,0.0,945559.2200000003,1007898.7839999999,457915.81999999995,496882.96,0.0,304078.435,0.0,51578.92,21468.19,597177.0,162948.0,168129.0,67844.29000000001,0.0,442546.0,99732.0,180474.0,40365.94000000001,0.0
2025-03-01,1751161.4600000011,542138.4999999999,210103.187,0.0,104108.09300000001,55090.52399999999,36614.03,11520.119999999999,0.0,989831.8699999998,1046956.946,482825.01,490537.7870000001,0.0,301152.66399999993,0.0,57610.16,16420.000000000004,640136.0,184367.0,190739.0,83755.233,0.0,468942.0,108511.0,195228.0,42909.176999999996,0.0
2025-04-01,1597916.1899999992,519100.3899999998,211637.08200000002,0.0,101092.08300000001,48560.914999999986,58091.369999999995,10789.18,0.0,1001605.4600000001,939839.871,514657.65,502649.66099999996,0.0,317858.90499999997,0.0,53396.72,23761.89,645087.0,202911.0,196014.0,104421.32100000001,0.0,438262.0,103682.0,187517.0,41216.80799999998,0.0
2025-05-01,1658044.3000000003,520654.84,219449.924,0.0,109904.73700000001,57205.662999999986,56947.65999999999,11146.85,0.0,1044744.2399999999,1069637.147,550778.5399999999,680353.292,0.0,356296.6099999999,0.0,52131.33,21165.359999999997,696747.0,217797.0,198674.0,102518.66999999998,0.0,455928.0,105557.0,187435.0,42586.79,0.0
2025-06-01,1671244.5199999996,497110.7600000001,199686.77399999995,0.0,104536.25800000002,52630.433000000005,67164.9,10325.68,0.0,1086511.3300000003,1111394.655,546351.61,743440.336,0.0,341826.53800000006,0.0,51227.68000000001,24996.59,672385.0,168633.0,184957.0,85278.52500000001,0.0,442673.0,99033.0,179070.0,40514.774,0.0
2025-07-01,1785425.6000000003,524034.45999999996,220527.34199999992,0.0,104131.62499999999,59964.543000000005,75369.87999999999,0.0,0.0,1078197.3399999996,1150987.629,560029.63,763200.8739999998,0.0,370642.3360000001,0.0,0.0,29080.07,703365.0,209236.32000000007,196532.0,94110.66399999999,0.0,475227.0,108029.26999999996,191709.0,42054.58000000001,0.0
