id,indice_tiempo,produccion_petroleo_crudo_ypf_sa,produccion_petroleo_crudo_pan_american_energy_llc,produccion_petroleo_crudo_pluspetrol_sa,produccion_petroleo_crudo_sinopec_argentina,produccion_petroleo_crudo_tecpetrol_sa,produccion_petroleo_crudo_total_austral_sa,produccion_petroleo_crudo_chevron_argentina_srl,produccion_petroleo_crudo_enap_sipetrol_argentina_sa,produccion_petroleo_crudo_petrobras_argentina_sa,produccion_gas_natural_ypf_sa,produccion_gas_natural_pan_american_energy_llc,produccion_gas_natural_pluspetrol_sa,produccion_gas_natural_sinopec_argentina_exploration,produccion_gas_natural_tecpetrol_sa,produccion_gas_natural_total_austral_sa,produccion_gas_natural_chevron_argentina_srl,produccion_gas_natural_enap_sipetrol_argentina_sa,produccion_gas_natural_petrobras_argentina_sa,ventas_gasoil_ypf,ventas_gasoil_essoaxion,ventas_gasoil_shell,ventas_gasoil_petrobras,ventas_gasoil_oil,ventas_naftas_ypf,ventas_naftas_essoaxion,ventas_naftas_shell,ventas_naftas_petrobras,ventas_naftas_oil
287,2022-11-01,1365270.04,499620.48,130391.42,0.0,61836.19,29326.94,25400.59,13945.89,0.0,1023861.54,946287.71,493919.31,379443.34,0.0,161148.12,0.0,76930.45,8144.5,698088.0,193770.0,198786.0,85566.21,0.0,445326.0,114567.0,194721.0,40979.71,0.0
288,2022-12-01,1418108.39,525077.59,140598.33,0.0,82022.49,29613.87,23982.15,14069.7,0.0,1042207.18,968713.06,502549.3,508650.15,0.0,171407.36,0.0,85929.86,7980.05,713532.0,205578.0,194530.0,89907.27,0.0,488828.0,123686.0,208658.0,44680.77,0.0
289,2023-01-01,1452965.17,525751.98,137187.47,0.0,82204.91,28122.37,21407.8,14556.24,0.0,1061524.04,963655.05,478940.19,504643.9,0.0,181272.22,0.0,85108.22,7358.41,671590.0,183228.0,177853.0,70965.82,0.0,491796.0,121533.0,202340.0,44238.52,0.0
290,2023-02-01,1327718.03,469860.36,133212.34,0.0,76249.27,28986.31,19369.22,14067.5,0.0,976270.46,863287.55,461723.94,438232.76,0.0,170083.59,0.0,77429.87,6759.58,603308.0,169722.0,159635.0,68906.83,0.0,452167.0,111861.0,185918.0,41005.11,0.0
291,2023-03-01,1495752.43,526097.66,151550.15,0.0,81458.28,32276.6,22581.79,15193.58,0.0,1074173.0,918201.32,515752.59,491174.82,0.0,184331.87,0.0,85774.18,7724.55,723818.0,207547.0,198684.0,107181.01,0.0,479585.0,128832.0,208575.0,43038.51,0.0
292,2023-04-01,1463292.73,510072.39,138178.27,0.0,79701.31,31310.81,21831.87,8606.65,0.0,1033854.51,926118.85,469847.99,498707.8,0.0,172543.06,0.0,47305.24,7690.25,689831.0,194624.0,194288.0,85776.16,0.0,451708.0,115407.0,189372.0,40639.03,0.0
293,2023-05-01,1518285.03,513998.31,146782.59,0.0,78400.55,32481.28,18963.29,15031.0,0.0,1037123.86,947134.11,546450.88,600171.2,0.0,183666.06,0.0,84591.08,7052.19,727100.0,197134.0,199894.0,87196.07,0.0,450183.0,110380.0,199130.0,41247.24,0.0
294,2023-06-01,1460326.66,492126.1,142327.77,0.0,73385.51,33028.45,17449.65,13961.53,0.0,1044434.86,907441.8,553491.73,607051.63,0.0,178770.37,0.0,79788.69,5969.87,698063.0,192302.0,190175.0,81742.57,0.0,440918.0,115216.0,189881.0,40570.42,0.0
295,2023-07-01,1487007.71,496042.53,137174.75,0.0,74798.63,31121.21,18628.7,14417.34,0.0,1098238.07,929040.28,594003.99,624672.25,0.0,187960.63,0.0,81673.0,5194.25,700304.0,192975.0,184830.0,78123.08,0.0,474579.0,120838.0,194732.0,40780.66,0.0
296,2023-08-01,1486791.0,494904.69,144287.72,0.0,72097.19,38728.23,19364.87,14174.01,0.0,1092807.33,934021.18,618947.32,682116.16,0.0,191351.35,0.0,79435.63,6134.01,741377.0,177091.0,185682.0,81877.04,0.0,477948.0,113284.0,192466.0,42842.6,0.0
297,2023-09-01,1497069.17,482932.37,141294.12,0.0,72707.07,44344.18,19150.97,13466.18,0.0,1019308.96,930406.52,599027.69,630042.05,0.0,188344.14,0.0,75668.94,6618.48,704863.0,179970.0,178934.0,79297.51,0.0,449372.0,106416.0,189793.0,40471.6,0.0
298,2023-10-01,1626038.49,496602.52,138947.03,0.0,70367.05,45910.98,23001.14,14351.94,0.0,1002306.16,855360.49,594029.44,452730.36,0.0,191149.92,0.0,78702.08,8541.59,723136.0,193822.0,191436.0,81394.74,0.0,490998.0,124651.0,200646.0,42486.63,0.0
299,2023-11-01,1608735.81,501036.58,125900.23,0.0,70509.81,44769.24,23076.11,12402.64,0.0,1035121.26,807496.52,544883.69,445006.91,0.0,176137.58,0.0,68910.93,8729.52,792651.0,185373.0,189755.0,83244.14,0.0,507074.0,110643.0,194877.0,40451.45,0.0
300,2023-12-01,1690129.89,517411.1,135832.83,0.0,72721.64,40602.64,24922.36,14738.38,0.0,996735.79,675732.51,500139.31,422430.95,0.0,178686.31,0.0,74819.03,9412.19,724900.0,165915.0,174547.0,71554.58,0.0,533262.0,109836.0,192243.0,40384.56,0.0
301,2024-01-01,1659972.73,515025.02,135650.11,0.0,75835.35,41717.02,29528.39,14975.88,0.0,1016596.99,822359.34,509552.95,476201.23,0.0,182726.76,0.0,72744.5,11103.85,677742.0,167919.0,157266.0,61878.0,0.0,502339.0,106172.0,168557.0,38162.31,0.0
302,2024-02-01,1542650.71,485510.21,126923.78,0.0,68590.24,41577.58,28271.44,13530.36,0.0,994826.51,896088.77,504126.16,484818.53,0.0,173351.07,0.0,65613.63,10415.71,620768.0,165097.0,156734.0,66164.83,0.0,464453.0,98014.0,160794.0,41459.65,0.0
303,2024-03-01,1658834.75,518516.25,138473.22,0.0,74486.06,42642.31,30788.4,14069.99,0.0,1091479.46,935833.68,539387.61,513239.53,0.0,182844.52,0.0,68268.24,11693.69,637659.0,167582.0,170404.0,92367.9,0.0,471406.0,101188.0,165630.0,43162.89,0.0
304,2024-04-01,1587184.81,496214.67,131998.72,0.0,73851.97,42587.21,31629.4,12594.41,0.0,1079768.08,906116.68,522930.79,511764.95,0.0,178415.9,0.0,64841.26,12389.52,633293.0,173363.0,168606.0,109356.41,0.0,419453.0,98856.0,159099.0,39028.87,0.0
305,2024-05-01,1635734.21,517537.02,152427.13,0.0,84842.49,49209.55,32723.09,13561.42,0.0,1147127.37,980357.75,605706.47,713290.38,0.0,223043.22,0.0,68826.62,12350.02,709174.0,213984.0,212998.0,99594.81,0.0,436585.0,108009.0,169870.0,41069.57,0.0
306,2024-06-01,1499664.17,484925.82,163167.7,0.0,79876.52,47826.68,24509.59,12867.38,0.0,987618.95,942142.5,597717.55,694682.41,0.0,249551.09,0.0,66600.68,10421.42,618819.0,167541.0,179888.0,79156.55,0.0,412638.0,103093.0,165698.0,37340.17,0.0
307,2024-07-01,1557557.26,504973.93,182873.9,0.0,92821.93,47803.08,34960.59,13023.27,0.0,1059351.47,989682.76,628833.25,756943.15,0.0,293195.87,0.0,67206.25,16377.0,665757.0,193818.0,205235.0,87686.45,0.0,456270.0,107761.0,185108.0,42067.69,0.0
308,2024-08-01,1709370.29,509270.9,190810.8,0.0,96293.16,46848.26,42241.99,12609.42,0.0,1166757.15,980275.46,613792.49,746487.4,0.0,328057.38,0.0,62997.46,21211.19,634277.0,181956.0,191684.0,88173.47,0.0,438784.0,106950.0,184598.0,43111.01,0.0
309,2024-09-01,1695893.34,506566.69,195482.48,0.0,87322.1,46665.16,38908.63,12428.9,0.0,1050848.54,942233.78,592459.04,657039.6,0.0,313052.72,0.0,62871.26,17264.49,618511.48,166630.0,163395.0,84960.42,0.0,427676.0,99126.0,169489.0,39399.26,0.0
310,2024-10-01,1741232.02,531596.1,197451.38,0.0,82246.69,47726.59,44947.26,12706.85,0.0,948424.9,1011987.44,576690.48,465215.26,0.0,294319.29,0.0,63842.4,18919.64,660346.0,181623.0,191286.0,89965.78,0.0,461507.0,114452.0,197041.0,46344.06,0.0
311,2024-11-01,1693392.84,509337.31,210030.93,0.0,72435.1,41061.38,56232.07,10073.15,0.0,877123.9,939996.26,541208.74,379766.3,0.0,268280.58,0.0,44814.88,24527.7,684472.0,187986.0,201081.0,94327.0,0.0,466832.0,109207.0,196287.0,45011.73,0.0
312,2024-12-01,1775614.66,521530.47,220093.36,0.0,77722.78,37655.58,63012.52,12277.05,0.0,888586.98,893885.39,541289.59,411472.72,0.0,320164.96,0.0,60576.19,25130.33,678503.0,185358.0,193203.0,91059.59,0.0,489767.0,114782.0,206195.0,45932.28,0.0
313,2025-01-01,1745213.12,512483.8,226823.26,0.0,86628.34,47332.75,50992.57,12118.83,0.0,1073973.66,1069466.66,504834.03,496962.99,0.0,317745.33,0.0,57915.7,23768.77,632362.0,177873.0,180813.0,75835.59,0.0,479601.0,110907.0,194951.0,45081.96,0.0
314,2025-02-01,1562519.02,467005.61,208539.03,0.0,90718.74,50968.51,42316.35,10719.57,0.0,945559.22,1007898.78,457915.82,496882.96,0.0,304078.44,0.0,51578.92,21468.19,597177.0,162948.0,168129.0,67844.29,0.0,442546.0,99732.0,180474.0,40365.94,0.0
315,2025-03-01,1751161.46,542138.5,210103.19,0.0,104108.09,55090.52,36614.03,11520.12,0.0,989831.87,1046956.95,482825.01,490537.79,0.0,301152.66,0.0,57610.16,16420.0,640136.0,184367.0,190739.0,83755.23,0.0,468942.0,108511.0,195228.0,42909.18,0.0
316,2025-04-01,1597916.19,519100.39,211637.08,0.0,101092.08,48560.91,58091.37,10789.18,0.0,1001605.46,939839.87,514657.65,502649.66,0.0,317858.91,0.0,53396.72,23761.89,645087.0,202911.0,196014.0,104421.32,0.0,438262.0,103682.0,187517.0,41216.81,0.0
317,2025-05-01,1658044.3,520654.84,219449.92,0.0,109904.74,57205.66,56947.66,11146.85,0.0,1044744.24,1069637.15,550778.54,680353.29,0.0,356296.61,0.0,52131.33,21165.36,696747.0,217797.0,198674.0,102518.67,0.0,455928.0,105557.0,187435.0,42586.79,0.0
318,2025-06-01,1671244.52,497110.76,199686.77,0.0,104536.26,52630.43,67164.9,10325.68,0.0,1086511.33,1111394.66,546351.61,743440.34,0.0,341826.54,0.0,51227.68,24996.59,672385.0,168633.0,184957.0,85278.52,0.0,442673.0,99033.0,179070.0,40514.77,0.0
319,2025-07-01,1785425.6,524034.46,220527.34,0.0,104131.62,59964.54,75369.88,0.0,0.0,1078197.34,1150987.63,560029.63,763200.87,0.0,370642.34,0.0,0.0,29080.07,703365.0,209236.32,196532.0,94110.66,0.0,475227.0,108029.27,191709.0,42054.58,0.0
320,2025-08-01,1823632.47,525710.66,237088.81,0.0,109443.19,63235.45,86438.62,0.0,0.0,1075725.83,1128215.19,543662.49,731669.33,0.0,369512.76,0.0,0.0,34622.14,676709.0,189642.04,188238.0,78442.69,0.0,462385.0,110472.19,188023.0,40537.91,0.0
321,2025-09-01,1807137.66,515968.53,224220.43,0.0,98519.74,54089.92,90422.45,0.0,0.0,942512.33,947937.13,457894.27,593665.42,0.0,353888.0,0.0,0.0,37603.71,664158.0,180816.43,185243.0,84755.41,0.0,452402.0,106340.44,185772.0,42964.48,0.0
